101,0.74794,1.3072
101.1,0.74754,1.3071
101.2,0.74714,1.307
101.3,0.74674,1.3069
101.4,0.74634,1.3067
101.5,0.74593,1.3066
101.6,0.74553,1.3065
101.7,0.74513,1.3064
101.8,0.74473,1.3063
101.9,0.74433,1.3062
102,0.74393,1.3061
102.1,0.74353,1.3059
102.2,0.74312,1.3058
102.3,0.74272,1.3057
102.4,0.74232,1.3056
102.5,0.74192,1.3055
102.6,0.74151,1.3054
102.7,0.74111,1.3053
102.8,0.74071,1.3051
102.9,0.7403,1.305
103,0.7399,1.3049
103.1,0.7395,1.3048
103.2,0.7391,1.3047
103.3,0.73869,1.3046
103.4,0.73829,1.3044
103.5,0.73789,1.3043
103.6,0.73748,1.3042
103.7,0.73708,1.3041
103.8,0.73668,1.304
103.9,0.73628,1.3038
104,0.73587,1.3037
104.1,0.73547,1.3036
104.2,0.73507,1.3035
104.3,0.73467,1.3034
104.4,0.73426,1.3032
104.5,0.73386,1.3031
104.6,0.73346,1.303
104.7,0.73305,1.3029
104.8,0.73265,1.3027
104.9,0.73225,1.3026
105,0.73185,1.3025
105.1,0.73144,1.3024
105.2,0.73104,1.3022
105.3,0.73064,1.3021
105.4,0.73023,1.302
105.5,0.72983,1.3019
105.6,0.72943,1.3018
105.7,0.72903,1.3016
105.8,0.72862,1.3015
105.9,0.72822,1.3014
106,0.72782,1.3012
106.1,0.72742,1.3011
106.2,0.72701,1.301
106.3,0.72661,1.3009
106.4,0.72621,1.3007
106.5,0.7258,1.3006
106.6,0.7254,1.3005
106.7,0.725,1.3004
106.8,0.7246,1.3002
106.9,0.72419,1.3001
107,0.72379,1.3
107.1,0.72339,1.2998
107.2,0.72298,1.2997
107.3,0.72258,1.2996
107.4,0.72218,1.2995
107.5,0.72178,1.2993
107.6,0.72137,1.2992
107.7,0.72097,1.2991
107.8,0.72057,1.2989
107.9,0.72017,1.2988
108,0.71976,1.2987
108.1,0.71936,1.2986
108.2,0.71896,1.2984
108.3,0.71855,1.2983
108.4,0.71815,1.2982
108.5,0.71775,1.298
108.6,0.71735,1.2979
108.7,0.71694,1.2978
108.8,0.71654,1.2976
108.9,0.71614,1.2975
109,0.71573,1.2974
109.1,0.71533,1.2972
109.2,0.71493,1.2971
109.3,0.71453,1.297
109.4,0.71412,1.2968
109.5,0.71372,1.2967
109.6,0.71332,1.2966
109.7,0.71291,1.2964
109.8,0.71251,1.2963
109.9,0.71211,1.2962
110,0.71171,1.296
110.1,0.7113,1.2959
110.2,0.7109,1.2958
110.3,0.7105,1.2956
110.4,0.7101,1.2955
110.5,0.70969,1.2953
110.6,0.70929,1.2952
110.7,0.70889,1.2951
110.8,0.70848,1.2949
110.9,0.70808,1.2948
111,0.70768,1.2947
111.1,0.70728,1.2945
111.2,0.70687,1.2944
111.3,0.70647,1.2942
111.4,0.70607,1.2941
111.5,0.70566,1.2939
111.6,0.70526,1.2938
111.7,0.70486,1.2937
111.8,0.70446,1.2935
111.9,0.70405,1.2934
112,0.70365,1.2932
112.1,0.70325,1.2931
112.2,0.70285,1.293
112.3,0.70244,1.2928
112.4,0.70204,1.2927
112.5,0.70164,1.2925
112.6,0.70123,1.2924
112.7,0.70083,1.2922
112.8,0.70043,1.2921
112.9,0.70003,1.292
113,0.69962,1.2918
113.1,0.69922,1.2917
113.2,0.69882,1.2915
113.3,0.69841,1.2914
113.4,0.69801,1.2912
113.5,0.69761,1.2911
113.6,0.69721,1.2909
113.7,0.6968,1.2908
113.8,0.6964,1.2906
113.9,0.696,1.2905
114,0.6956,1.2904
114.1,0.69519,1.2902
114.2,0.69479,1.2901
114.3,0.69438,1.2899
114.4,0.69398,1.2898
114.5,0.69358,1.2896
114.6,0.69317,1.2895
114.7,0.69277,1.2893
114.8,0.69237,1.2892
114.9,0.69196,1.289
115,0.69156,1.2889
115.1,0.69116,1.2887
115.2,0.69075,1.2886
115.3,0.69035,1.2884
115.4,0.68995,1.2883
115.5,0.68954,1.2881
115.6,0.68914,1.288
115.7,0.68873,1.2878
115.8,0.68833,1.2877
115.9,0.68793,1.2875
116,0.68752,1.2874
116.1,0.68712,1.2872
116.2,0.68672,1.2871
116.3,0.68631,1.2869
116.4,0.68591,1.2868
116.5,0.68551,1.2866
116.6,0.6851,1.2865
116.7,0.6847,1.2863
116.8,0.6843,1.2862
116.9,0.68389,1.286
117,0.68349,1.2859
117.1,0.68308,1.2857
117.2,0.68268,1.2856
117.3,0.68228,1.2854
117.4,0.68187,1.2853
117.5,0.68147,1.2851
117.6,0.68107,1.285
117.7,0.68066,1.2848
117.8,0.68026,1.2847
117.9,0.67986,1.2845
118,0.67945,1.2843
118.1,0.67905,1.2842
118.2,0.67865,1.284
118.3,0.67824,1.2839
118.4,0.67784,1.2837
118.5,0.67743,1.2836
118.6,0.67703,1.2834
118.7,0.67663,1.2833
118.8,0.67622,1.2831
118.9,0.67582,1.283
119,0.67542,1.2828
119.1,0.67501,1.2827
119.2,0.67461,1.2825
119.3,0.67421,1.2823
119.4,0.6738,1.2822
119.5,0.6734,1.282
119.6,0.673,1.2819
119.7,0.67259,1.2817
119.8,0.67219,1.2816
119.9,0.67178,1.2814
120,0.67138,1.2813
