Time (min),wt,mko,tko
59.1,0.55009,0.22883,0.050388
59.2,0.55163,0.22913,0.050509
59.3,0.55316,0.22944,0.05063
59.4,0.55469,0.22974,0.050751
59.5,0.55621,0.23005,0.050872
59.6,0.55774,0.23035,0.050993
59.7,0.55926,0.23065,0.051113
59.8,0.56078,0.23095,0.051234
59.9,0.5623,0.23126,0.051354
60,0.56382,0.23156,0.051474
60.1,0.56533,0.23186,0.051594
60.2,0.56685,0.23216,0.051714
60.3,0.56836,0.23246,0.051833
60.4,0.56987,0.23276,0.051953
60.5,0.57137,0.23306,0.052072
60.6,0.57288,0.23336,0.052191
60.7,0.57438,0.23365,0.05231
60.8,0.57588,0.23395,0.052429
60.9,0.57738,0.23425,0.052548
61,0.57887,0.23455,0.052666
61.1,0.58037,0.23484,0.052785
61.2,0.58186,0.23514,0.052903
61.3,0.58335,0.23544,0.053021
61.4,0.58483,0.23573,0.053139
61.5,0.58632,0.23603,0.053257
61.6,0.5878,0.23632,0.053374
61.7,0.58928,0.23662,0.053492
61.8,0.59076,0.23691,0.053609
61.9,0.59223,0.2372,0.053726
62,0.5937,0.23749,0.053843
62.1,0.59517,0.23779,0.053959
62.2,0.59664,0.23808,0.054076
62.3,0.59811,0.23837,0.054192
62.4,0.59957,0.23866,0.054309
62.5,0.60103,0.23895,0.054425
62.6,0.60249,0.23924,0.054541
62.7,0.60395,0.23953,0.054656
62.8,0.6054,0.23982,0.054772
62.9,0.60685,0.24011,0.054887
63,0.6083,0.2404,0.055002
63.1,0.60975,0.24069,0.055117
63.2,0.61119,0.24097,0.055232
63.3,0.61263,0.24126,0.055347
63.4,0.61407,0.24155,0.055461
63.5,0.6155,0.24183,0.055576
63.6,0.61694,0.24212,0.05569
63.7,0.61837,0.2424,0.055804
63.8,0.6198,0.24269,0.055918
63.9,0.62122,0.24297,0.056031
64,0.62265,0.24326,0.056145
64.1,0.62407,0.24354,0.056258
64.2,0.62549,0.24382,0.056371
64.3,0.6269,0.2441,0.056484
64.4,0.62831,0.24439,0.056597
64.5,0.62973,0.24467,0.056709
64.6,0.63113,0.24495,0.056822
64.7,0.63254,0.24523,0.056934
64.8,0.63394,0.24551,0.057046
64.9,0.63534,0.24579,0.057158
65,0.63674,0.24607,0.05727
65.1,0.63814,0.24635,0.057381
65.2,0.63953,0.24662,0.057492
65.3,0.64092,0.2469,0.057603
65.4,0.64231,0.24718,0.057714
65.5,0.64369,0.24746,0.057825
65.6,0.64507,0.24773,0.057936
65.7,0.64645,0.24801,0.058046
65.8,0.64783,0.24828,0.058156
65.9,0.6492,0.24856,0.058266
66,0.65057,0.24883,0.058376
66.1,0.65194,0.24911,0.058486
66.2,0.65331,0.24938,0.058596
66.3,0.65467,0.24965,0.058705
66.4,0.65604,0.24992,0.058814
66.5,0.65739,0.2502,0.058923
66.6,0.65875,0.25047,0.059032
66.7,0.6601,0.25074,0.05914
66.8,0.66146,0.25101,0.059249
66.9,0.6628,0.25128,0.059357
67,0.66415,0.25155,0.059465
