Time (min),wt,mko,tko
68.7,0.60634,0.19474,0.20728
68.8,0.60588,0.19499,0.20717
68.9,0.60542,0.19523,0.20707
69,0.60496,0.19548,0.20696
69.1,0.60449,0.19572,0.20685
69.2,0.60403,0.19596,0.20675
69.3,0.60356,0.1962,0.20664
69.4,0.60309,0.19644,0.20653
69.5,0.60262,0.19667,0.20642
69.6,0.60214,0.1969,0.20631
69.7,0.60166,0.19714,0.2062
69.8,0.60118,0.19737,0.20609
69.9,0.6007,0.19759,0.20598
70,0.60022,0.19782,0.20587
70.1,0.59974,0.19805,0.20576
70.2,0.59925,0.19827,0.20565
70.3,0.59876,0.19849,0.20553
70.4,0.59827,0.19871,0.20542
70.5,0.59778,0.19893,0.20531
70.6,0.59729,0.19915,0.2052
70.7,0.5968,0.19936,0.20508
70.8,0.5963,0.19957,0.20497
70.9,0.59581,0.19978,0.20485
71,0.59531,0.19999,0.20474
71.1,0.59481,0.2002,0.20463
71.2,0.59431,0.20041,0.20451
71.3,0.59381,0.20062,0.2044
71.4,0.5933,0.20082,0.20428
71.5,0.59279,0.20102,0.20416
71.6,0.59228,0.20122,0.20404
71.7,0.59177,0.20142,0.20392
71.8,0.59126,0.20162,0.2038
71.9,0.59075,0.20181,0.20369
72,0.59023,0.20201,0.20357
72.1,0.58972,0.2022,0.20345
72.2,0.5892,0.20239,0.20333
72.3,0.58868,0.20258,0.20321
